round_epochs,loss,mean_absolut_error,val_loss,val_mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,nan,nan,nan,nan,leakyrelu,32,0.5,1,4096,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1446563.5639746094,191.23932,5803.18769140625,54.07843,leakyrelu,32,0.5,1,4096,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,nan,nan,nan,nan,leakyrelu,32,0.5,1,4096,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,nan,nan,nan,nan,leakyrelu,32,0.5,1,4096,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,326325537.7257773,1968.5337,33714.877421875,145.18318,leakyrelu,32,0.5,1,4096,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,nan,nan,nan,nan,leakyrelu,32,0.5,1,4096,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,nan,nan,nan,nan,leakyrelu,32,0.5,1,4096,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7994.800940673828,71.707756,7212.083124023437,69.81258,relu,16,0.25,1,1024,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5768111.658044922,174.51816,22697.209375,112.663124,relu,16,0.25,1,1024,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2.0193388670733304e+16,3056194.2,22697.209375,112.663124,relu,16,0.25,1,1024,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6940.239088623047,60.265522,5754.61877734375,56.41505,relu,16,0.25,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2315729.099015625,149.28383,22697.209375,112.663124,relu,16,0.25,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.8301230306865816e+16,3698375.2,22697.209375,112.663124,relu,16,0.25,1,1024,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7884.492328857422,70.80715,7210.439524414062,69.8082,relu,16,0.25,1,1024,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,24210901.166382812,241.75426,22697.209375,112.663124,relu,16,0.25,1,1024,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,276172685024903.12,345859.38,22697.209375,112.663124,relu,16,0.25,1,1024,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,15498.548891601562,75.95382,6113.80563671875,57.64098,relu,16,0.25,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3391036.782580078,165.24162,22697.209375,112.663124,relu,16,0.25,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.6087482391594638e+16,3326516.2,22697.209375,112.663124,relu,16,0.25,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7925.083533447266,71.44032,7319.31716796875,70.09911,relu,16,0.25,1,1024,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1991646.3042265626,147.7581,22697.209375,112.663124,relu,16,0.25,1,1024,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2267475640794395.0,974836.25,22697.209375,112.663124,relu,16,0.25,1,1024,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,534642.0574587402,84.22698,5769.946479492188,56.475037,relu,16,0.25,1,2048,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22689.3359375,112.69625,22697.209375,112.663124,relu,16,0.25,1,2048,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3014687985180996.0,1478769.1,22697.209375,112.663124,relu,16,0.25,1,2048,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,13520.556790161132,75.75297,5837.977494140625,56.676674,relu,16,0.25,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,9774181.677316407,194.892,22697.209375,112.663124,relu,16,0.25,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.8643631421894852e+16,2821346.5,22697.209375,112.663124,relu,16,0.25,1,2048,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,9452623.93607422,123.104,6313.987092773437,59.499115,relu,16,0.25,1,2048,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,171854.33809375,120.80739,22697.209375,112.663124,relu,16,0.25,1,2048,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22689.3359375,112.69625,22697.209375,112.663124,relu,16,0.25,1,2048,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7891.575209716797,71.36316,6911.728725585937,68.98018,relu,16,0.25,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,244606.0521184082,81.648026,6879.265310546875,68.86549,relu,16,0.25,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3838525843296.2876,40790.258,22697.209375,112.663124,relu,16,0.25,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7062.478274658203,60.10889,5963.742102539062,57.08403,relu,16,0.25,1,2048,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7691823.470250976,173.46434,22697.209375,112.663124,relu,16,0.25,1,2048,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.0877723620308262e+16,2258818.5,22697.209375,112.663124,relu,16,0.25,1,2048,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,12811.243340820312,74.66026,6222.3448984375,57.721764,relu,16,0.25,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,19950997.23826953,225.79742,22697.209375,112.663124,relu,16,0.25,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2.6091360350160136e+16,3465740.5,22697.209375,112.663124,relu,16,0.25,1,4096,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,12791328.058990235,148.41454,5755.496483398438,56.420628,relu,16,0.25,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,19466235.56715625,204.38591,22697.209375,112.663124,relu,16,0.25,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,520535.07425,127.085945,22697.209375,112.663124,relu,16,0.25,1,4096,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22804.15867578125,112.903,22697.209375,112.663124,relu,16,0.25,1,4096,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22689.3359375,112.69625,22697.209375,112.663124,relu,16,0.25,1,4096,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,405662753506327.1,502236.22,22697.209375,112.663124,relu,16,0.25,1,4096,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,16761473.20372046,145.50766,5811.464606445313,56.62278,relu,16,0.25,1,4096,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,29859057.777242187,225.29547,22697.209375,112.663124,relu,16,0.25,1,4096,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3826957972636559.0,1727525.2,22697.209375,112.663124,relu,16,0.25,1,4096,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7645.5769655761715,70.79026,6945.320512695313,69.07848,relu,16,0.25,1,4096,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,828986.6036796875,131.26137,22697.209375,112.663124,relu,16,0.25,1,4096,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4734103993819192.0,1482641.0,22697.209375,112.663124,relu,16,0.25,1,4096,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7625.396173583985,59.73906,5979.126009765625,57.028126,relu,16,0.5,1,1024,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,11678551.758939452,184.33928,22697.209375,112.663124,relu,16,0.5,1,1024,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6009993229609059.0,1951280.2,22697.209375,112.663124,relu,16,0.5,1,1024,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,14281.12109375,73.69946,6881.262069335938,68.86206,relu,16,0.5,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2442582.15103833,114.273056,7620.735216796875,70.954666,relu,16,0.5,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1650198471612386.5,872171.6,22697.209375,112.663124,relu,16,0.5,1,1024,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6799.310617675781,59.166794,5787.104389648437,56.532623,relu,16,0.5,1,1024,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7183830.650960205,127.265656,6995.336530273437,69.17991,relu,16,0.5,1,1024,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,989700102997802.9,837801.7,22697.209375,112.663124,relu,16,0.5,1,1024,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,12102.977204101562,71.68628,7289.33234375,70.00868,relu,16,0.5,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,62899.21290625,116.97012,22697.209375,112.663124,relu,16,0.5,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.169411870051333e+16,2763876.8,22697.209375,112.663124,relu,16,0.5,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,26873.75661694336,74.17874,7078.60716015625,69.41119,relu,16,0.5,1,1024,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,23542.400306640626,102.0854,21600.36895703125,100.46409,relu,16,0.5,1,1024,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2864798986669773.5,1131544.1,22697.209375,112.663124,relu,16,0.5,1,1024,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1021625.6756682129,79.62638,5833.567213867187,56.66478,relu,16,0.5,1,2048,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2408559.3079677736,97.76646,5840.043252929688,57.09217,relu,16,0.5,1,2048,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5.582014265839637e+16,6551060.5,22697.209375,112.663124,relu,16,0.5,1,2048,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8102.350671875,71.35914,6984.76973046875,69.19088,relu,16,0.5,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6037137.590380616,125.1036,6919.251513671875,68.967476,relu,16,0.5,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,177544258593089.25,351130.97,22697.209375,112.663124,relu,16,0.5,1,2048,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22719.986412109374,112.76106,22697.209375,112.663124,relu,16,0.5,1,2048,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5967790.892628906,164.00197,22697.209375,112.663124,relu,16,0.5,1,2048,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,97637933639.4805,6854.3774,22697.209375,112.663124,relu,16,0.5,1,2048,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7872.0643845214845,71.21311,6930.630584960937,69.002106,relu,16,0.5,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4001307.6240234375,164.17206,22697.209375,112.663124,relu,16,0.5,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3292582677171268.0,1194092.5,22697.209375,112.663124,relu,16,0.5,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6652.647043701172,59.309906,6024.436180664063,57.52246,relu,16,0.5,1,2048,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,797478.9903847657,132.17744,22697.209375,112.663124,relu,16,0.5,1,2048,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1323802379138218.0,771686.06,22697.209375,112.663124,relu,16,0.5,1,2048,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7856.001668212891,70.75068,6915.666291015625,68.95545,relu,16,0.5,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6291427.555421875,167.40448,22697.209375,112.663124,relu,16,0.5,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,196084017502219.06,291955.44,22697.209375,112.663124,relu,16,0.5,1,4096,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,14181525.466507569,136.57686,5783.989453125,56.55453,relu,16,0.5,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,26961224.096655272,223.4077,22697.209375,112.663124,relu,16,0.5,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,458866025722046.4,457392.78,22697.209375,112.663124,relu,16,0.5,1,4096,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8036.265740234375,71.38521,6893.848463867187,68.92563,relu,16,0.5,1,4096,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,308179887.69447094,425.38644,6883.566508789063,68.88723,relu,16,0.5,1,4096,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1992415537427766.8,1121498.4,22697.209375,112.663124,relu,16,0.5,1,4096,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7742.427458496094,71.102135,7043.839576171875,69.30775,relu,16,0.5,1,4096,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22705.6051953125,112.763794,22697.209375,112.663124,relu,16,0.5,1,4096,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5011528919494830.0,1462887.6,22697.209375,112.663124,relu,16,0.5,1,4096,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,35618.216265625,115.19851,22697.209375,112.663124,relu,16,0.5,1,4096,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2194720.881917969,144.14528,22697.209375,112.663124,relu,16,0.5,1,4096,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,353271849076516.56,543962.25,22697.209375,112.663124,relu,16,0.5,1,4096,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22995.87703125,113.0252,22697.209375,112.663124,relu,32,0.25,1,1024,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8162642.595390625,157.17628,7002.06569921875,69.19294,relu,32,0.25,1,1024,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,9254128675641178.0,2875566.8,22697.209375,112.663124,relu,32,0.25,1,1024,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7152.907811523438,60.743263,5798.302685546875,56.507217,relu,32,0.25,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,143376950.92771876,473.96393,22697.209375,112.663124,relu,32,0.25,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1596765211704526.0,1639823.5,22697.209375,112.663124,relu,32,0.25,1,1024,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8466.974196289062,62.907177,5740.059548828125,56.273594,relu,32,0.25,1,1024,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3665873.4533710936,170.41641,22697.209375,112.663124,relu,32,0.25,1,1024,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1346345940920412.0,1105969.8,22697.209375,112.663124,relu,32,0.25,1,1024,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,80887.8153413086,67.94641,5778.10050390625,56.451176,relu,32,0.25,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,165325249.67455468,584.55505,22697.209375,112.663124,relu,32,0.25,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3659339624005340.5,2211443.5,22697.209375,112.663124,relu,32,0.25,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22726.04425,112.806564,22697.209375,112.663124,relu,32,0.25,1,1024,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,257529541.52477735,635.4865,22697.209375,112.663124,relu,32,0.25,1,1024,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4.6682149898461704e+16,8130739.0,22697.209375,112.663124,relu,32,0.25,1,1024,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,21975.793505859376,99.184586,21334.3659921875,94.76884,relu,32,0.25,1,2048,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,134651377.21204492,443.6025,21307.901578125,93.74163,relu,32,0.25,1,2048,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7034038688254.267,79411.07,22697.209375,112.663124,relu,32,0.25,1,2048,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7908.538561523437,71.578255,6911.43958984375,68.97916,relu,32,0.25,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,120816479.03303857,393.56332,6107.61928515625,57.447094,relu,32,0.25,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.1054947302519686e+16,3106274.5,22697.209375,112.663124,relu,32,0.25,1,2048,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8365.466045898438,72.71677,6879.71478515625,68.86304,relu,32,0.25,1,2048,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1293204.39975,158.49684,22697.209375,112.663124,relu,32,0.25,1,2048,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,527447272744874.9,692526.5,22697.209375,112.663124,relu,32,0.25,1,2048,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,9264.068809570312,73.3662,6964.32169921875,69.1328,relu,32,0.25,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,40230913.71811328,301.60028,22697.209375,112.663124,relu,32,0.25,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7354912554169762.0,3088917.8,22697.209375,112.663124,relu,32,0.25,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8006.645052246094,62.587364,5758.350439453125,56.42248,relu,32,0.25,1,2048,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,15342907.017129883,214.4665,22697.209375,112.663124,relu,32,0.25,1,2048,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4830537.7308125,178.54996,22697.209375,112.663124,relu,32,0.25,1,2048,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,11891.232524414063,61.716984,5993.055421875,57.524754,relu,32,0.25,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,794352.8524570313,140.93816,22697.209375,112.663124,relu,32,0.25,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4072062204211982.0,2399688.5,22697.209375,112.663124,relu,32,0.25,1,4096,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7872.568071289063,62.56213,5759.782189453125,56.41963,relu,32,0.25,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,18612922.00199219,278.19113,22697.209375,112.663124,relu,32,0.25,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,21353400470.118,4504.5947,22697.209375,112.663124,relu,32,0.25,1,4096,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,17483.45665625,75.59351,7062.99743359375,69.40078,relu,32,0.25,1,4096,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2947956.284599609,165.58273,21332.4589921875,94.76164,relu,32,0.25,1,4096,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4.762013359239566e+17,20682724.0,22697.209375,112.663124,relu,32,0.25,1,4096,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7338.325581054687,61.218258,5787.92224609375,56.649517,relu,32,0.25,1,4096,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,45410.5733828125,106.98326,21572.3031171875,100.21298,relu,32,0.25,1,4096,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,15787729969.545063,3852.8325,22697.209375,112.663124,relu,32,0.25,1,4096,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8865.714623046875,73.7773,6878.808109375,68.86656,relu,32,0.25,1,4096,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2778305.702326172,161.1894,22697.209375,112.663124,relu,32,0.25,1,4096,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.3613493324209254e+16,3474066.8,22697.209375,112.663124,relu,32,0.25,1,4096,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4443361.319820313,175.24457,22697.209375,112.663124,relu,32,0.5,1,1024,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1790173.1048066407,137.9625,21340.9898828125,95.02352,relu,32,0.5,1,1024,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,201334346853.06647,13476.453,22697.209375,112.663124,relu,32,0.5,1,1024,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8000.266314941407,62.07452,5781.601900390625,56.47621,relu,32,0.5,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22689.3359375,112.69625,22697.209375,112.663124,relu,32,0.5,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,692439575286087.2,807969.44,22697.209375,112.663124,relu,32,0.5,1,1024,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7510.3145703125,61.808548,5945.24512109375,57.066193,relu,32,0.5,1,1024,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,43994566.967386715,388.765,22697.209375,112.663124,relu,32,0.5,1,1024,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3351269110304788.0,1693073.9,22697.209375,112.663124,relu,32,0.5,1,1024,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8091.1888095703125,61.598076,5806.081564453125,56.670647,relu,32,0.5,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5710045.145175781,181.05084,22697.209375,112.663124,relu,32,0.5,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1940849953913532.8,1312009.9,22697.209375,112.663124,relu,32,0.5,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7930.357930664062,62.43906,5821.69919921875,56.655422,relu,32,0.5,1,1024,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2121076.034511719,155.08017,22697.209375,112.663124,relu,32,0.5,1,1024,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6645536239231015.0,3046243.5,22697.209375,112.663124,relu,32,0.5,1,1024,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,16683.91184716797,63.804535,5821.308390625,56.618324,relu,32,0.5,1,2048,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,17792601.835911132,195.62982,6929.269609375,68.99728,relu,32,0.5,1,2048,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4312042161846184.5,2519259.8,22697.209375,112.663124,relu,32,0.5,1,2048,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,12266.902208984375,74.57423,7005.605390625,69.2463,relu,32,0.5,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,34445614.409375,268.23212,21321.1217265625,93.99958,relu,32,0.5,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.562418557504517e+16,4607958.0,22697.209375,112.663124,relu,32,0.5,1,2048,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8392.114108398437,72.87735,7079.664109375,69.449104,relu,32,0.5,1,2048,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,282597416.17970705,722.6415,22697.209375,112.663124,relu,32,0.5,1,2048,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
